"TABLE_NAME","COLUMN_NAME","CONSTRAINT_NAME","REFERENCED_TABLE_NAME","REFERENCED_COLUMN_NAME"
diagnosissetcatdetaildef,diagnosisSetID,dgnssStCtDtlDf_dgnssStCtDtl1,diagnosissetcatdetail,diagnosisSetID
diagnosticmessage,bundleMatchDiagnosticID,dgnstcMssg_bndlMtchDgnstc1,bundlematchdiagnostic,bundleMatchDiagnosticID
distributionchannelnote,distributionChannelID,dstrbtnChnnlNt_dstrbtnChnnl1,distributionchannel,distributionChannelID
dofrscenservfileuplderror,dofrScenServFileUpldHeaderID,dfrScnSrvFlpldrrr_dfrScnSrvFlpldHdr1,dofrscenservfileupldheader,dofrScenServFileUpldHeaderID
dofrscenservfileupldstage,dofrScenServFileUpldHeaderID,dfrScnSrvFlpldStg_dfrScnSrvFlpldHdr1,dofrscenservfileupldheader,dofrScenServFileUpldHeaderID
dofrschedactionlog,dofrSchedVersionID,dfrSchdctnLg_dfrSchd1,dofrsched,dofrSchedVersionID
dofrschedentity,dofrSchedVersionID,dfrSchdntty_dfrSchd1,dofrsched,dofrSchedVersionID
dofrschednote,dofrSchedVersionID,dfrSchdNt_dfrSchd1,dofrsched,dofrSchedVersionID
dofrschedrule,dofrSchedEntityID,dfrSchdRl_dfrSchdntty1,dofrschedentity,dofrSchedEntityID
dofrschedrule,dofrSchedVersionID,dfrSchdRl_dfrSchd1,dofrsched,dofrSchedVersionID
dofrschedrulescenario,dofrSchedVersionID,dfrSchdRlScnr_dfrSchd1,dofrsched,dofrSchedVersionID
dofrschedscenario,dofrSchedVersionID,dfrSchdScnr_dfrSchd1,dofrsched,dofrSchedVersionID
dofrschedscenarioserv,dofrSchedEntityID,dfrSchdScnrSrv_dfrSchdntty1,dofrschedentity,dofrSchedEntityID
dofrschedscenarioserv,dofrSchedScenarioID,dfrSchdScnrSrv_dfrSchdScnr1,dofrschedscenario,dofrSchedScenarioID
dofrschedscenarioserv,dofrSchedVersionID,dfrSchdScnrSrv_dfrSchdntty1,dofrschedentity,dofrSchedVersionID
dofrschedscenarioservtin,dofrSchedEntityID,dfrSchdScnrSrvTN_dfrSchdntty1,dofrschedentity,dofrSchedEntityID
dofrschedscenarioservtin,dofrSchedScenarioServID,dfrSchdScnrSrvTN_dfrSchdScnrSrv1,dofrschedscenarioserv,dofrSchedScenarioServID
dofrschedservicearea,dofrSchedVersionID,dfrSchdSrvcr_dfrSchd1,dofrsched,dofrSchedVersionID
dofrsetid,dofrSetVersionID,dfrStD_dfrSt1,dofrset,dofrSetVersionID
dofrsetnote,dofrSetVersionID,dfrStNt_dfrSt1,dofrset,dofrSetVersionID
dofrsetschedassign,dofrSetTimelineID,dfrStSchdssgn_dfrStTmln1,dofrsettimeline,dofrSetTimelineID
dofrsetschedassign,dofrSetVersionID,dfrStSchdssgn_dfrSt1,dofrset,dofrSetVersionID
dofrsettimeline,dofrSetVersionID,dfrStTmln_dfrSt1,dofrset,dofrSetVersionID
dominantservschednote,dominantServSchedID,dmnntSrvSchdNt_dmnntSrvSchd1,dominantservsched,dominantServSchedID
dominantservschedriskserv,dominantServSchedID,dmnntSrvSchdRskSrv_dmnntSrvSchd1,dominantservsched,dominantServSchedID
dominantservschedserv,dominantServSchedID,dmnntSrvSchdSrv_dmnntSrvSchd1,dominantservsched,dominantServSchedID
domrscheddetail,domrSchedVersionID,dmrSchdDtl_dmrSchd1,domrsched,domrSchedVersionID
domrschedextid,domrSchedVersionID,dmrSchdxtD_dmrSchd1,domrsched,domrSchedVersionID
domrschednote,domrSchedVersionID,dmrSchdNt_dmrSchd1,domrsched,domrSchedVersionID
domrschedservicearea,domrSchedVersionID,dmrSchdSrvcr_dmrSchd1,domrsched,domrSchedVersionID
drcmapper,denyReasonCode,drcMppr_dnyRsnCd1,denyreasoncode,denyReasonCode
drgbasefileuploaddetail,drgBaseFileUploadHeaderID,drgBsFlpldDtl_drgBsFlpldHdr1,drgbasefileuploadheader,drgBaseFileUploadHeaderID
dupclaimscheddetail,dupClaimSchedID,dpClmSchdDtl_dpClmSchd1,dupclaimsched,dupClaimSchedID
dupclaimscheddetailtier,dupClaimSchedDetailID,dpClmSchdDtlTr_dpClmSchdDtl1,dupclaimscheddetail,dupClaimSchedDetailID
dupclaimscheddetailtier,dupClaimSchedID,dpClmSchdDtlTr_dpClmSchd1,dupclaimsched,dupClaimSchedID
dupclaimscheddetailtierelement,dupClaimElementID,dpClmSchdDtlTrlmnt_dpClmlmnt1,dupclaimelement,dupClaimElementID
dupclaimscheddetailtierelement,dupClaimSchedDetailID,dpClmSchdDtlTrlmnt_dpClmSchdDtl1,dupclaimscheddetail,dupClaimSchedDetailID
dupclaimscheddetailtierelement,dupClaimSchedDetailTierID,dpClmSchdDtlTrlmnt_dpClmSchdDtlTr1,dupclaimscheddetailtier,dupClaimSchedDetailTierID
dupclaimscheddetailtierelement,dupClaimSchedID,dpClmSchdDtlTrlmnt_dpClmSchd1,dupclaimsched,dupClaimSchedID
dupclaimschednote,dupClaimSchedID,dpClmSchdNt_dpClmSchd1,dupclaimsched,dupClaimSchedID
editcodeadjudtypesettings,editCode,dtCddjdTypSttngs_dtCd1,editcode,editCode
editcodehold,editCode,dtCdHld_dtCd1,editcode,editCode
enrollrulescheddtl,enrollRuleSchedVersionID,nrllRlSchdDtl_nrllRlSchd1,enrollrulesched,enrollRuleSchedVersionID
enrollruleschedeoi,enrollRuleSchedVersionID,enRuSchEOI_nrllRlSchd1,enrollrulesched,enrollRuleSchedVersionID
enrollruleschedeventnotif,enrollRuleSchedVersionID,nrllRlSchdvntNtf_nrllRlSchd1,enrollrulesched,enrollRuleSchedVersionID
enrollruleschednote,enrollRuleSchedVersionID,nrllRlSchdNt_nrllRlSchd1,enrollrulesched,enrollRuleSchedVersionID
entityreserveibnrschdtlsetting,entityReserveIBNRScheduleDtlID,nttyRsrvBNRSchDtlSttng_nttyRsrvBNRSchdlDtl1,entityreserveibnrscheduledtl,entityReserveIBNRScheduleDtlID
entityreserveibnrschdtlsetting,entityReserveIBNRScheduleID,nttyRsrvBNRSchDtlSttng_nttyRsrvBNRSchdlDtl1,entityreserveibnrscheduledtl,entityReserveIBNRScheduleID
entityreserveibnrschedauditdtl,entityReserveIBNRScheduleID,nttyRsrvBNRSchddtDtl_nttyRsrvBNRSchdl1,entityreserveibnrschedule,entityReserveIBNRScheduleID
entityreserveibnrscheduledtl,entityReserveIBNRScheduleID,nttyRsrvBNRSchdlDtl_nttyRsrvBNRSchdl1,entityreserveibnrschedule,entityReserveIBNRScheduleID
entityreserveibnrschedulenote,entityReserveIBNRScheduleID,nttyRsrvBNRSchdlNt_nttyRsrvBNRSchdl1,entityreserveibnrschedule,entityReserveIBNRScheduleID
entityreserveibnrschlob,entityReserveIBNRScheduleDtlID,nttyRsrvBNRSchLB_nttyRsrvBNRSchdlDtl1,entityreserveibnrscheduledtl,entityReserveIBNRScheduleDtlID
entityreserveibnrschlob,entityReserveIBNRScheduleID,nttyRsrvBNRSchLB_nttyRsrvBNRSchdlDtl1,entityreserveibnrscheduledtl,entityReserveIBNRScheduleID
entityreserveibnrschsitusstate,entityReserveIBNRScheduleDtlID,nttyRsrvBNRSchStsStt_nttyRsrvBNRSchdlDtl1,entityreserveibnrscheduledtl,entityReserveIBNRScheduleDtlID
entityreserveibnrschsitusstate,entityReserveIBNRScheduleID,nttyRsrvBNRSchStsStt_nttyRsrvBNRSchdlDtl1,entityreserveibnrscheduledtl,entityReserveIBNRScheduleID
entitytinassignment,entityTINID,nttyTNssgnmnt_nttyTN1,entitytin,entityTINID
eocschedhold,eocSchedVersionID,cSchdHld_cSchd1,eocsched,eocSchedVersionID
eocschednote,eocSchedVersionID,cSchdNt_cSchd1,eocsched,eocSchedVersionID
eocschedrelatedevent,eocSchedVersionID,cSchdRltdvnt_cSchd1,eocsched,eocSchedVersionID
eocschedrelatedeventaction,eocActionCode,cSchdRltdvntctn_cctnCd1,eocactioncode,eocActionCode
eocschedrelatedeventaction,eocSchedRelatedEventVersionID,cSchdRltdvntctn_cSchdRltdvnt1,eocschedrelatedevent,eocSchedRelatedEventVersionID
eocschedrelatedeventserv,eocSchedRelatedEventVersionID,cSchdRltdvntSrv_cSchdRltdvnt1,eocschedrelatedevent,eocSchedRelatedEventVersionID
eocschedstate,eocSchedVersionID,cSchdStt_cSchd1,eocsched,eocSchedVersionID
eocschedtriggerevent,eocSchedVersionID,cSchdTrggrvnt_cSchd1,eocsched,eocSchedVersionID
eocschedtriggereventaction,eocActionCode,cSchdTrggrvntctn_cctnCd1,eocactioncode,eocActionCode
eocschedtriggereventaction,eocSchedTriggerEventVersionID,cSchdTrggrvntctn_cSchdTrggrvnt1,eocschedtriggerevent,eocSchedTriggerEventVersionID
eocschedtriggereventserv,eocSchedTriggerEventVersionID,cSchdTrggrvntSrv_cSchdTrggrvnt1,eocschedtriggerevent,eocSchedTriggerEventVersionID
eocsethold,eocSetVersionID,cStHld_cSt1,eocset,eocSetVersionID
eocsetnote,eocSetVersionID,cStNt_cSt1,eocset,eocSetVersionID
eocsetschedassign,eocSetVersionID,cStSchdssgn_cSt1,eocset,eocSetVersionID
eocsettingsadjudicationtype,eocSettingsID,cSttngsdjdctnTyp_cSttngs1,eocsettings,eocSettingsID
eventtriggerschedaction,eventTriggerSchedID,vntTrggrSchdctn_vntTrggrSchd1,eventtriggersched,eventTriggerSchedID
eventtriggerschednote,eventTriggerSchedID,vntTrggrSchdNt_vntTrggrSchd1,eventtriggersched,eventTriggerSchedID
eventtriggersetnote,eventTriggerSetID,vntTrggrStNt_vntTrggrSt1,eventtriggerset,eventTriggerSetID
eventtriggersetschedassign,eventTriggerSetID,vntTrggrStSchdssgn_vntTrggrSt1,eventtriggerset,eventTriggerSetID
expensecode,finActivityCode,xpnsCd_fnctvtyCd1,finactivitycode,finActivityCode
extractrun,extractID,xtrctRn_xtrct1,extract,extractID
familyunitnote,familyUnitScheduleID,fmlyntNt_fmlyntSchdl1,familyunitschedule,familyUnitScheduleID
familyunitschedleveldetailrel,familyUnitScheduleLevelDetailID,fmlyntSchdLvlDtlRl_fmlyntSchdlLvlDtl1,familyunitscheduleleveldetail,familyUnitScheduleLevelDetailID
familyunitschedule,relationshipScheduleID,fmlyntSchdl_rltnshpSchdl1,relationshipschedule,relationshipScheduleID
familyunitschedulelevel,familyUnitScheduleID,fmlyntSchdlLvl_fmlyntSchdl1,familyunitschedule,familyUnitScheduleID
familyunitscheduleleveldetail,familyLevel,fmlyntSchdlLvlDtl_fmlyntSchdlLvl1,familyunitschedulelevel,familyLevel
familyunitscheduleleveldetail,familyUnitScheduleID,fmlyntSchdlLvlDtl_fmlyntSchdlLvl1,familyunitschedulelevel,familyUnitScheduleID
financialpenaltydetail,financialPenaltyID,fnnclPnltyDtl_fnnclPnlty1,financialpenalty,financialPenaltyID
finattribsched,sysFinSettingRuleServID,fnttrbSchd_sysFnSttngRlSrv1,sysfinsettingruleserv,sysFinSettingRuleServID
finattribschedcodeassign,finAttribCode,fnttrbSchdCdssgn_fnttrbCd1,finattribcode,finAttribCode
finattribschedcodeassign,finAttribSchedID,fnttrbSchdCdssgn_fnttrbSchd1,finattribsched,finAttribSchedID
finattribschednote,finAttribSchedID,fnttrbSchdNt_fnttrbSchd1,finattribsched,finAttribSchedID
finattribschedsegment,finAttribSchedID,fnttrbSchdSgmnt_fnttrbSchd1,finattribsched,finAttribSchedID
finattribschedsegmentdef,finAttribSchedID,fnttrbSchdSgmntDf_fnttrbSchdSgmnt1,finattribschedsegment,finAttribSchedID
finattribschedsegmentdef,finAttribSchedSegmentID,fnttrbSchdSgmntDf_fnttrbSchdSgmnt1,finattribschedsegment,finAttribSchedSegmentID
finattribschedvariable,finAttribSchedID,fnttrbSchdVrbl_fnttrbSchd1,finattribsched,finAttribSchedID
finattribschedvariabledef,finAttribSchedID,fnttrbSchdVrblDf_fnttrbSchdVrbl1,finattribschedvariable,finAttribSchedID
finattribschedvariabledef,finAttribSchedVariableID,fnttrbSchdVrblDf_fnttrbSchdVrbl1,finattribschedvariable,finAttribSchedVariableID
finerrorapcreation,finErrorQueueID,fnrrrpCrtn_fnrrrQ1,finerrorqueue,finErrorQueueID
finerrorapinterest,finErrorQueueID,fnrrrpntrst_fnrrrQ1,finerrorqueue,finErrorQueueID
finerrorattrib,finErrorQueueID,fnrrrttrb_fnrrrQ1,finerrorqueue,finErrorQueueID
finerrorcontracttagging,finAttribSchedID,fnrrrCntrctTggng_fnttrbSchd1,finattribsched,finAttribSchedID
finerrorcontracttagging,finErrorQueueID,fnrrrCntrctTggng_fnrrrQ1,finerrorqueue,finErrorQueueID
finerrornote,finErrorQueueID,fnrrrNt_fnrrrQ1,finerrorqueue,finErrorQueueID
finerrorpaymentaccept,finErrorQueueID,fnrrrPymntccpt_fnrrrQ1,finerrorqueue,finErrorQueueID
finerrorpaymentrequest,finErrorQueueID,fnrrrPymntRqst_fnrrrQ1,finerrorqueue,finErrorQueueID
finerrorpaymentrequesterror,finErrorQueueID,fnrrrPymntRqstrrr_fnrrrQ1,finerrorqueue,finErrorQueueID
finerrorpaymentresponse,finErrorQueueID,fnrrrPymntRspns_fnrrrQ1,finerrorqueue,finErrorQueueID
finerrorstatcorrection,finAttribSchedID,fnrrrSttCrrctn_fnttrbSchd1,finattribsched,finAttribSchedID
finerrorstatcorrection,finErrorQueueID,fnrrrSttCrrctn_fnrrrQ1,finerrorqueue,finErrorQueueID
finerrorstatcorrectionreq,finErrorQueueID,fnrrrSttCrrctnRq_fnrrrQ1,finerrorqueue,finErrorQueueID
finerrorstatcorrectionreqdtl,finErrorQueueID,fnrrrSttCrrctnRqDtl_fnrrrQ1,finerrorqueue,finErrorQueueID
finerrorsystem,finErrorQueueID,fnrrrSystm_fnrrrQ1,finerrorqueue,finErrorQueueID
finerrortranstagging,finAttribSchedID,fnrrrTrnsTggng_fnttrbSchd1,finattribsched,finAttribSchedID
finerrortranstagging,finErrorQueueID,fnrrrTrnsTggng_fnrrrQ1,finerrorqueue,finErrorQueueID
finprotectionplan,productVersionID,fnPrtctnPln_prdct1,product,productVersionID
finstatcorrectionreqdtl,finStatCorrectionReqID,fnSttCrrctnRqDtl_fnSttCrrctnRq1,finstatcorrectionreq,finStatCorrectionReqID
fintranserrorarcancel,finTransErrorQueueID,fnTrnsrrrrCncl_fnTrnsrrrQ1,fintranserrorqueue,finTransErrorQueueID
fintranserrorarcreation,finTransErrorQueueID,fnTrnsrrrrCrtn_fnTrnsrrrQ1,fintranserrorqueue,finTransErrorQueueID
fintranserrorarrequest,finTransErrorQueueID,fnTrnsrrrrRqst_fnTrnsrrrQ1,fintranserrorqueue,finTransErrorQueueID
fintranserrorarrequestdetail,finTransErrorArRequestID,fnTrnsrrrrRqstDtl_fnTrnsrrrrRqst1,fintranserrorarrequest,finTransErrorArRequestID
fintranserrorarstatcorrect,finTransErrorQueueID,fnTrnsrrrrSttCrrct_fnTrnsrrrQ1,fintranserrorqueue,finTransErrorQueueID
fintranserrorattrib,finTransErrorQueueID,fnTrnsrrrttrb_fnTrnsrrrQ1,fintranserrorqueue,finTransErrorQueueID
fintranserrorqueuenote,finTransErrorQueueID,fnTrnsrrrQNt_fnTrnsrrrQ1,fintranserrorqueue,finTransErrorQueueID
fintranserrorrequest,finTransErrorQueueID,fnTrnsrrrRqst_fnTrnsrrrQ1,fintranserrorqueue,finTransErrorQueueID
fintranserrortagging,finTransErrorQueueID,fnTrnsrrrTggng_fnTrnsrrrQ1,fintranserrorqueue,finTransErrorQueueID
fulfillmentclient,fulfillmentSourceID,flfllmntClnt_flfllmntSrc1,fulfillmentsource,fulfillmentSourceID
fulfillmentcontent,fulfillmentContentCategoryID,flfllmntCntnt_flfllmntCntntCtgry1,fulfillmentcontentcategory,fulfillmentContentCategoryID
fulfillmentexternaltype,fulfillmentCategoryID,flfllmntxtrnlTyp_flfllmntCtgry1,fulfillmentcategory,fulfillmentCategoryID
fulfillmentformcontent,fulfillmentFormID,flfllmntFrmCntnt_flfllmntFrm1,fulfillmentform,fulfillmentFormID
fulfillmentidentifier,fulfillmentContentCategoryID,flfllmntdntfr_flfllmntCntntCtgry1,fulfillmentcontentcategory,fulfillmentContentCategoryID
fulfillmentpartnerrouting,fulfillmentPartnerID,flfllmntPrtnrRtng_flfllmntPrtnr1,fulfillmentpartner,fulfillmentPartnerID
fulfillmentpartnerrouting,fulfillmentRoutingDestinationID,flfllmntPrtnrRtng_flfllmntRtngDstntn1,fulfillmentroutingdestination,fulfillmentRoutingDestinationID
fulfillmentrequestsuppinfo,fulfillmentRequestParagraphID,flfllmntRqstSppnf_flfllmntRqstPrgrph1,fulfillmentrequestparagraph,fulfillmentRequestParagraphID
fulfillmentrequestsuppinfo,fulfillmentTemplateParagraphID,flfllmntRqstSppnf_flfllmntTmpltPrgrph1,fulfillmenttemplateparagraph,fulfillmentTemplateParagraphID
fulfillmentrequestsuppothinf,fulfillmentTemplateParagraphID,flfllmntRqstSppthnf_flfllmntTmpltPrgrph1,fulfillmenttemplateparagraph,fulfillmentTemplateParagraphID
fulfillmentsubcategory,fulfillmentCategoryID,flfllmntSbCtgry_flfllmntCtgry1,fulfillmentcategory,fulfillmentCategoryID
fulfillmentsupplementcontent,fulfillmentTemplateSupplementID,flfllmntSpplmntCntnt_flfllmntTmpltSpplmnt1,fulfillmenttemplatesupplement,fulfillmentTemplateSupplementID
fulfillmenttemplatecontent,fulfillTemplateID,flfllmntTmpltCntnt_flfllmntTmplt1,fulfillmenttemplate,fulfillTemplateID
fulfillmenttemplateidentifier,fulfillmentIdentifierID,flfllmntTmpltdntfr_flfllmntdntfr1,fulfillmentidentifier,fulfillmentIdentifierID
fulfillmenttemplateidentifier,fulfillmentTypeTemplateID,flfllmntTmpltdntfr_flfllmntTypTmplt1,fulfillmenttypetemplate,fulfillmentTypeTemplateID
fulfillmenttemplateparagraph,fulfillmentRequestParagraphID,flfllmntTmpltPrgrph_flfllmntRqstPrgrph1,fulfillmentrequestparagraph,fulfillmentRequestParagraphID
fulfillmenttemplateparagraph,fulfillmentTypeTemplateID,flfllmntTmpltPrgrph_flfllmntTypTmplt1,fulfillmenttypetemplate,fulfillmentTypeTemplateID
fulfillmenttemplaterecipient,fulfillTemplateID,flfllmntTmpltRcpnt_flfllmntTmplt1,fulfillmenttemplate,fulfillTemplateID
fulfillmenttemplaterequestui,fulfillmentReqUIComponentID,flfllmntTmpltRqst_flfllmntRqstCmpnnt1,fulfillmentrequestuicomponent,fulfillmentReqUIComponentID
fulfillmenttemplaterequestui,fulfillmentTypeTemplateID,flfllmntTmpltRqst_flfllmntTypTmplt1,fulfillmenttypetemplate,fulfillmentTypeTemplateID
fulfillmenttemplatevarcontent,fulfillmentTypeTemplateID,flfllmntTmpltVrCntnt_flfllmntTypTmplt1,fulfillmenttypetemplate,fulfillmentTypeTemplateID
fulfillmenttemplatevarcontent,fulfillmentVariableContentID,flfllmntTmpltVrCntnt_flfllmntVrblCntnt1,fulfillmentvariablecontent,fulfillmentVariableContentID
fulfillmenttemplateversion,fulfillTemplateID,flfllmntTmpltVrsn_flfllmntTmplt1,fulfillmenttemplate,fulfillTemplateID
fulfillmenttypeexttype,fulfillmentTypeExternalID,flfllmntTypxtTyp_flfllmntxtrnlTyp1,fulfillmentexternaltype,fulfillmentTypeExternalID
fulfillmenttypeexttype,fulfillmentTypeID,flfllmntTypxtTyp_flfllmntTypV21,fulfillmenttypev2,fulfillmentTypeID
fulfillmenttyperuleservice,fulfillmentRuleServiceID,flfllmntTypRlSrvc_flfllmntRlSrvc1,fulfillmentruleservice,fulfillmentRuleServiceID
fulfillmenttyperuleservice,fulfillmentTypeID,flfllmntTypRlSrvc_flfllmntTypV21,fulfillmenttypev2,fulfillmentTypeID
fulfillmenttypetemplate,fulfillmentTypeID,flfllmntTypTmplt_flfllmntTypV21,fulfillmenttypev2,fulfillmentTypeID
fulfillmenttypetemplate,fulfillTemplateID,flfllmntTypTmplt_flfllmntTmplt1,fulfillmenttemplate,fulfillTemplateID
fulfillmenttypev2,fulfillmentCategoryID,flfllmntTypV2_flfllmntCtgry1,fulfillmentcategory,fulfillmentCategoryID
fulfillmenttypev2,fulfillmentSourceDomainID,flfllmntTypV2_flfllmntSrcDmn1,fulfillmentsourcedomain,fulfillmentSourceDomainID
fulfilltemplatemanualvc,fulfillmentIdentifierID,flfllTmpltMnlVC_flfllmntdntfr1,fulfillmentidentifier,fulfillmentIdentifierID
fulfilltemplatesupplementtype,fulfillmentTemplateSupplementID,flfllTmpltSpplmntTyp_flfllmntTmpltSpplmnt1,fulfillmenttemplatesupplement,fulfillmentTemplateSupplementID
generalclaimsettingssubrgtn,settingID,gnrlClmSttngsSbrgtn_gnrlClmSttngs1,generalclaimsettings,settingID
guardrailinsrulemaximumage,guardrailInsuringRuleID,grdrlnsRlMxmmg_grdrlnsrngRl1,guardrailinsuringrule,guardrailInsuringRuleID
guardrailinsrulemaximumage,guardrailScheduleID,grdrlnsRlMxmmg_grdrlnsrngRl1,guardrailinsuringrule,guardrailScheduleID
guardrailinsrulenewborn,guardrailInsuringRuleID,grdrlnsRlNwbrn_grdrlnsrngRl1,guardrailinsuringrule,guardrailInsuringRuleID
guardrailinsrulenewborn,guardrailScheduleID,grdrlnsRlNwbrn_grdrlnsrngRl1,guardrailinsuringrule,guardrailScheduleID
guardrailinsruleretro,guardrailInsuringRuleID,grdrlnsRlRtr_grdrlnsrngRl1,guardrailinsuringrule,guardrailInsuringRuleID
guardrailinsruleretro,guardrailScheduleID,grdrlnsRlRtr_grdrlnsrngRl1,guardrailinsuringrule,guardrailScheduleID
guardrailinsruletermination,guardrailInsuringRuleID,grdrlnsRlTrmntn_grdrlnsrngRl1,guardrailinsuringrule,guardrailInsuringRuleID
guardrailinsruletermination,guardrailScheduleID,grdrlnsRlTrmntn_grdrlnsrngRl1,guardrailinsuringrule,guardrailScheduleID
guardrailinsrulewaitperiod,guardrailInsuringRuleID,grdrlnsRlWtPrd_grdrlnsrngRl1,guardrailinsuringrule,guardrailInsuringRuleID
guardrailinsrulewaitperiod,guardrailScheduleID,grdrlnsRlWtPrd_grdrlnsrngRl1,guardrailinsuringrule,guardrailScheduleID
guardrailinsuringrule,guardrailScheduleID,grdrlnsrngRl_grdrlSchdl1,guardrailschedule,guardrailScheduleID
guardrailschedulenote,guardrailScheduleID,grdrlSchdlNt_grdrlSchdl1,guardrailschedule,guardrailScheduleID
guardrailschedulevalidation,guardrailScheduleID,grdrlSchdlVldtn_grdrlSchdl1,guardrailschedule,guardrailScheduleID
hcpcsprocdentfileuploaddetail,hcpcsProcedureFileUploadHeaderID,hcpcsPrcDntFlpldDtl_hcpcsPrcdrFlpldHdr1,hcpcsprocedurefileuploadheader,hcpcsProcedureFileUploadHeaderID
hcpcsprocedurefileuploaddetail,hcpcsProcedureFileUploadHeaderID,hcpcsPrcdrFlpldDtl_hcpcsPrcdrFlpldHdr1,hcpcsprocedurefileuploadheader,hcpcsProcedureFileUploadHeaderID
icd10diagnosisfileuploaddetail,icd10FileUploadHeaderID,cd10DgnssFlpldDtl_cd10FlpldHdr1,icd10fileuploadheader,icd10FileUploadHeaderID
icd10procedurefileuploaddetail,icd10FileUploadHeaderID,cd10PrcdrFlpldDtl_cd10FlpldHdr1,icd10fileuploadheader,icd10FileUploadHeaderID
incentiveserviceplan,servicePlanID,ncntvSrvcPln_srvcPln1,serviceplan,servicePlanID
incentiveserviceplanfamily,incentiveServicePlanID,ncntvSrvcPlnFmly_ncntvSrvcPln1,incentiveserviceplan,incentiveServicePlanID
incentiveservplanrewardlevel,incentiveServicePlanID,ncntvSrvPlnRwrdLvl_ncntvSrvcPln1,incentiveserviceplan,incentiveServicePlanID
incentiveservplanrewardlevel,servicePlanID,ncntvSrvPlnRwrdLvl_srvcPln1,serviceplan,servicePlanID
incrnonelectingrate,surchargeSchedID,ncrNnlctngRt_srchrgSchd1,surchargesched,surchargeSchedID
incrnonelectingrate,surchargeSchedRateID,ncrNnlctngRt_srchrgSchdRt1,surchargeschedrate,surchargeSchedRateID
incrnonelectingratecountyfips,incrNonElectingRateID,ncrNnlctngRtCntyFps_ncrNnlctngRt1,incrnonelectingrate,incrNonElectingRateID
incrnonelectingratecountyfips,surchargeSchedID,ncrNnlctngRtCntyFps_srchrgSchd1,surchargesched,surchargeSchedID
incrnonelectingratecountyfips,surchargeSchedRateID,ncrNnlctngRtCntyFps_srchrgSchdRt1,surchargeschedrate,surchargeSchedRateID
incrnonelectingratetypeofbill,incrNonElectingRateID,ncrNnlctngRtTypfBll_ncrNnlctngRt1,incrnonelectingrate,incrNonElectingRateID
incrnonelectingratetypeofbill,surchargeSchedID,ncrNnlctngRtTypfBll_srchrgSchd1,surchargesched,surchargeSchedID
incrnonelectingratetypeofbill,surchargeSchedRateID,ncrNnlctngRtTypfBll_srchrgSchdRt1,surchargeschedrate,surchargeSchedRateID
industryclassmodcode,industryClassModDetailID,ndstryClssMdCd_ndstryClssMdDtl1,industryclassmoddetail,industryClassModDetailID
industryclassmodcode,industryClassModSchedID,ndstryClssMdCd_ndstryClssMdDtl1,industryclassmoddetail,industryClassModSchedID
industryclassmoddetail,industryClassModSchedID,ndstryClssMdDtl_ndstryClssMdSchd1,industryclassmodsched,industryClassModSchedID
